type,number,name,foreign name,state,company,time
US military standards MIL,MIL MS90328G,"Cable Assembly External Electric Power, Aircraft 115/200 Volt, 400 Hertz (Superseding Ms90328F)(S/S By Sae-As90328)","Cable Assembly External Electric Power, Aircraft 115/200 Volt, 400 Hertz (Superseding Ms90328F)(S/S By Sae-As90328)",,,
US military standards MIL,MIL MS90327A,"Aircraft Markings, Access Numbering System (Superseding Ms90327)","Aircraft Markings, Access Numbering System (Superseding Ms90327)",,,
US military standards MIL,MIL MS90321S,"Cell, Battery, Storage, Light And Heavy Duty, Aircraft (No S/S Document) (Superseding Ms90321R)","Cell, Battery, Storage, Light And Heavy Duty, Aircraft (No S/S Document) (Superseding Ms90321R)",,,
US military standards MIL,MIL MS90302B,"Generator System, Alternating Current, Brushless 30 Kva F-4 Aircraft (Superseding Ms90302A)","Generator System, Alternating Current, Brushless 30 Kva F-4 Aircraft (Superseding Ms90302A)",,,
US military standards MIL,MIL MS90301B,"Transmission, Power, Constant Speed 30 Kw F-4 Aircraft (Superseding Ms90301A)","Transmission, Power, Constant Speed 30 Kw F-4 Aircraft (Superseding Ms90301A)",,,
US military standards MIL,MIL-D-14721 Notice 1 - Cancellation,"Dispenser And Bomb, Aircraft Cbu-46/A Loading, Assembling And Packing (No S/S Document)","Dispenser And Bomb, Aircraft Cbu-46/A Loading, Assembling And Packing (No S/S Document)",,,
US military standards MIL,MIL-D-14903 Notice 1 - Cancellation,"Dispenser And Bomb, Aircraft: Cbu-24C/B Loading, Assembling And Packing (No S/S Document)","Dispenser And Bomb, Aircraft: Cbu-24C/B Loading, Assembling And Packing (No S/S Document)",,,
US military standards MIL,MIL-D-14965A Notice 1 - Cancellation,"Dispenser And Bomb, Aircraft: Cbu 24/B Mod, Cbu-29/B Mod And Cbu-49/B Mod Loading, Assembling And Packing (No S/S Document) (Superseding Mil-D-14965)","Dispenser And Bomb, Aircraft: Cbu 24/B Mod, Cbu-29/B Mod And Cbu-49/B Mod Loading, Assembling And Packing (No S/S Document) (Superseding Mil-D-14965)",,,
US military standards MIL,MIL-N-85516A-1987,"Navigation Set, Inertial An/Asn-130A, Aircraft","Navigation Set, Inertial An/Asn-130A, Aircraft",effective,,
US military standards MIL,MIL-PRF-18148/1-2009,"Plug, Electric, Two-Wire, Aircraft Storage Battery","Plug, Electric, Two-Wire, Aircraft Storage Battery",effective,,
US military standards MIL,MIL-STD-884C-1975,Electrically Or Optically Generated Displays For Aircraft Control And Combat Cue Information,Electrically Or Optically Generated Displays For Aircraft Control And Combat Cue Information,abolish,,
US military standards MIL,MIL MS70091D,"Coupling Half, Quick Disconnect, Cam Locking Type, Female, Flanged, Type Viii, (For D-1 Nozzle-Aircraft) (Superseding Ms70091C) (S/S By A-A-59326/9)","Coupling Half, Quick Disconnect, Cam Locking Type, Female, Flanged, Type Viii, (For D-1 Nozzle-Aircraft) (Superseding Ms70091C) (S/S By A-A-59326/9)",,,
US military standards MIL,MIL-R-48416-1974,"Remover, Aircraft Canopy, Rau-1/A Metal Parts Assembly","Remover, Aircraft Canopy, Rau-1/A Metal Parts Assembly",abolish,,
US military standards MIL,MIL-D-50801-1970,Dispenser And Bomb: Aircraft: Cbu-7A/A; Tube Assem,Dispenser And Bomb: Aircraft: Cbu-7A/A; Tube Assem,abolish,,
US military standards MIL,MIL MS3506C,"Connector, Receptacle External Electric Power, Aircraft, 28 Volt Dc Operating Power (Superseding Ms3506B)(S/S By Sae-As35061)","Connector, Receptacle External Electric Power, Aircraft, 28 Volt Dc Operating Power (Superseding Ms3506B)(S/S By Sae-As35061)",,,
US military standards MIL,MIL-PRF-29595/1-2011,"Battery, Storage, Aircraft, Maintenance-Free, 26-Volt, 25-Ampere-Hour","Battery, Storage, Aircraft, Maintenance-Free, 26-Volt, 25-Ampere-Hour",effective,,
US military standards MIL,MIL-C-6707-1950,"Case, Aircraft Navigational Watch","Case, Aircraft Navigational Watch",abolish,,
US military standards MIL,MIL MS3383A,"Tire, Pneumatic, Aircraft, Rebuilt, 26X6.6 (200 Mph/High Performance) Type Vii (Navy) (No S/S Document) (Superseding Ms3383)","Tire, Pneumatic, Aircraft, Rebuilt, 26X6.6 (200 Mph/High Performance) Type Vii (Navy) (No S/S Document) (Superseding Ms3383)",,,
US military standards MIL,MIL MS3377A,"Rebuilt Tire - Aircraft, Laboratory Quality Assurance Requirements (Superseding Ms3377)","Rebuilt Tire - Aircraft, Laboratory Quality Assurance Requirements (Superseding Ms3377)",,,
US military standards MIL,MIL MS3349C,"Plug, Electric, Two-Wire, Aircraft Storage Battery (Superseding Ms3349B)","Plug, Electric, Two-Wire, Aircraft Storage Battery (Superseding Ms3349B)",,,
US military standards MIL,MIL MS3337C,"Battery, Storage, Aircraft, Heavy Duty, 0.4 Ampere-Hour (No S/S Document) (Superseding Ms3337B)","Battery, Storage, Aircraft, Heavy Duty, 0.4 Ampere-Hour (No S/S Document) (Superseding Ms3337B)",,,
US military standards MIL,MIL MS3319D,"Battery, Storage, Aircraft, Heavy Duty, 3/4 Ampere-Hour, 24-Volt (No S/S Document) (Superseding Ms3319C)","Battery, Storage, Aircraft, Heavy Duty, 3/4 Ampere-Hour, 24-Volt (No S/S Document) (Superseding Ms3319C)",,,
US military standards MIL,MIL MS3312C,"Protector, Underfrequency F-4 Aircraft (Superseding Ms3312B)","Protector, Underfrequency F-4 Aircraft (Superseding Ms3312B)",,,
US military standards MIL,MIL MS28916,"Light, Cabin Dome, Aircraft","Light, Cabin Dome, Aircraft",,,
US military standards MIL,MIL MS26524,"Handles, Control, Aircraft Carburetor, Large (No S/S Document)","Handles, Control, Aircraft Carburetor, Large (No S/S Document)",,,
US military standards MIL,MIL MS26518,"Handles, Control, Aircraft Rpm, Large (No S/S Document)","Handles, Control, Aircraft Rpm, Large (No S/S Document)",,,
US military standards MIL,MIL-T-22536A-1969,"Tractor, Aircraft, Towing, Low Profile Special Duty 8500 Lbs, Drawbar Type Md-3","Tractor, Aircraft, Towing, Low Profile Special Duty 8500 Lbs, Drawbar Type Md-3",abolish,,
US military standards MIL,MIL-C-8215B Notice 1 - Cancellation,"Compressor Unit, Air, Aircraft, Hydraulic Motor Driven, General Specification For (No S/S Document) (Superseding Mil-C-8215A)","Compressor Unit, Air, Aircraft, Hydraulic Motor Driven, General Specification For (No S/S Document) (Superseding Mil-C-8215A)",,,
US military standards MIL,MIL-R-81394-2000,"Refueling Unit, Aircraft, 2000 Gallon Type Mc-1A","Refueling Unit, Aircraft, 2000 Gallon Type Mc-1A",abolish,,
US military standards MIL,MIL MS51016A,"Adapter, Lead To Terminal, Spark Plug Cable (Other Than Aircraft) (Superseding Ms51016) (No S/S Document)","Adapter, Lead To Terminal, Spark Plug Cable (Other Than Aircraft) (Superseding Ms51016) (No S/S Document)",,,
US military standards MIL,MIL MS51015B,"Spring And Retainer, Electrical Terminal, Spark Plug Cable (Other Than Aircraft) (No S/S Document) (Superseding Ms51015A)","Spring And Retainer, Electrical Terminal, Spark Plug Cable (Other Than Aircraft) (No S/S Document) (Superseding Ms51015A)",,,
US military standards MIL,MIL MS14189,"Nondestructive Inspection Of Rebuilt Aircraft Tires, Requirement For","Nondestructive Inspection Of Rebuilt Aircraft Tires, Requirement For",,,
US military standards MIL,MIL MS14162,"Tire, Pneumatic, Aircraft, 34 X 9.9-16 (No S/S Document)","Tire, Pneumatic, Aircraft, 34 X 9.9-16 (No S/S Document)",,,
US military standards MIL,MIL-R-38980A,"Rack, Bomb Ejector, Aircraft Bru-4/A (Superseding Mil-R-38980)","Rack, Bomb Ejector, Aircraft Bru-4/A (Superseding Mil-R-38980)",,,
US military standards MIL,MIL-DTL-38384E-2019,"Manuals, Technical - Aircraft Nonnuclear/Nuclear Weapon Delivery Procedures","Manuals, Technical - Aircraft Nonnuclear/Nuclear Weapon Delivery Procedures",effective,,
US military standards MIL,MIL-P-38477A-1973,"Plastic Material, Pressure Sensitive Adhesive, For Aircraft Identification And Marking","Plastic Material, Pressure Sensitive Adhesive, For Aircraft Identification And Marking",abolish,,
US military standards MIL,MIL-C-87962-1978,"Cloths, Cleaning, For Aircraft Fuel Tanks","Cloths, Cleaning, For Aircraft Fuel Tanks",abolish,,
US military standards MIL,MIL MS91404D,"Base, Mounting, Small-Size (For Use With Electronic Equipment In Aircraft) (Superseding Ms91404C)","Base, Mounting, Small-Size (For Use With Electronic Equipment In Aircraft) (Superseding Ms91404C)",,,
US military standards MIL,MIL MS91403B,"Cases, Large-Size (For Use With Electronic Equipment In Aircraft) (No S/S Document) (Superseding Ms91403A)","Cases, Large-Size (For Use With Electronic Equipment In Aircraft) (No S/S Document) (Superseding Ms91403A)",,,
US military standards MIL,MIL-STD-1789A-1988,Sound Pressure Levels In Aircraft,Sound Pressure Levels In Aircraft,abolish,,
US military standards MIL,MIL-C-5033C Notice 2 - Cancellation,"Clock, Aircraft, Civic Date, 24-Hour Dial, 2 3/4 Inch (No S/S Document) (Superseding Mil-C-5033B)","Clock, Aircraft, Civic Date, 24-Hour Dial, 2 3/4 Inch (No S/S Document) (Superseding Mil-C-5033B)",,,
US military standards MIL,MIL-R-81589-1968,Rain Repellent Fluid Application System Aircraft,Rain Repellent Fluid Application System Aircraft,abolish,,
US military standards MIL,MIL MS51014A,"Spring, Helical, Compression, Spark Plug Cable Terminal (Other Than Aircraft) (No S/S Document) (Superseding Ms51014)","Spring, Helical, Compression, Spark Plug Cable Terminal (Other Than Aircraft) (No S/S Document) (Superseding Ms51014)",,,
US military standards MIL,MIL MS51010C,"Lead And Conduit Assembly, Electrical, Shielded, Waterproof Spark Plug (Other Than Aircraft) (Superseding Ms51010B) (S/S By A-A-55538)","Lead And Conduit Assembly, Electrical, Shielded, Waterproof Spark Plug (Other Than Aircraft) (Superseding Ms51010B) (S/S By A-A-55538)",,,
US military standards MIL,MIL-T-5483D-1964,"Transmitter, Pressure, Synchro, Aircraft, 165 Degree Movement","Transmitter, Pressure, Synchro, Aircraft, 165 Degree Movement",abolish,,
US military standards MIL,MIL-R-83309-1971,"Repair Material, Nitrile, Fuel, Bladder, Aircraft","Repair Material, Nitrile, Fuel, Bladder, Aircraft",abolish,,
US military standards MIL,MIL G 27617,"Grease, Aircraft And Instrument, Fuel And Oxidizer Resistant","Grease, Aircraft And Instrument, Fuel And Oxidizer Resistant",,,
US military standards MIL,MIL-P-85573-1983,"Power Unit Aircraft, Auxiliary, Gas Turbine General Specifications For","Power Unit Aircraft, Auxiliary, Gas Turbine General Specifications For",effective,,
US military standards MIL,MIL MS87033,"Tape, Aircraft Tubing Identification Marker","Tape, Aircraft Tubing Identification Marker",,,
US military standards MIL,MIL-PRF-18148/3-2011,"Receptacles, Electric, Aircraft Storage Battery","Receptacles, Electric, Aircraft Storage Battery",effective,,
US military standards MIL,MIL-R-60875-1973,"Remover, Aircraft Canopy, M8A2 Metal Parts Assembl","Remover, Aircraft Canopy, M8A2 Metal Parts Assembl",abolish,,
US military standards MIL,MIL-D-50842-1970,"Dispenser And Bomb, Aircraft Cbu-52A/B Loading,","Dispenser And Bomb, Aircraft Cbu-52A/B Loading,",abolish,,
US military standards MIL,MIL-D-50995-1974,"Dispenser And Bomb, Aircraft: Cbu-52B/B Loading","Dispenser And Bomb, Aircraft: Cbu-52B/B Loading",abolish,,
US military standards MIL,MIL-C-7047B Notice 1 - Cancellation,"Clock, Aircraft, Mechanical, 1-7/8 Inch Dial, Elapsed Time (No S/S Document) (Superseding Mil-C-7047A)","Clock, Aircraft, Mechanical, 1-7/8 Inch Dial, Elapsed Time (No S/S Document) (Superseding Mil-C-7047A)",,,
US military standards MIL,MIL MS3370B,"Converter, 100 Ampere Class C, Nonregulated Aircraft, Blast Cooled (Superseding Ms3370A)","Converter, 100 Ampere Class C, Nonregulated Aircraft, Blast Cooled (Superseding Ms3370A)",,,
US military standards MIL,MIL MS33602,"Bolts, Self-Retaining, Aircraft, Reliability And Maintainability, Design And Usage Requirements For (S/S By Nasm33602-1999)","Bolts, Self-Retaining, Aircraft, Reliability And Maintainability, Design And Usage Requirements For (S/S By Nasm33602-1999)",,,
US military standards MIL,MIL MS26523,"Handles, Control, Aircraft Fire Extinguisher (No S/S Document)","Handles, Control, Aircraft Fire Extinguisher (No S/S Document)",,,
US military standards MIL,MIL-DTL-3628/166B-2015,"Badge, Qualification, Aviation, Astronaut Device For Aviator, Flight Surgeon And Aircraft Crewman, U.S. Army","Badge, Qualification, Aviation, Astronaut Device For Aviator, Flight Surgeon And Aircraft Crewman, U.S. Army",effective,,
US military standards MIL,MIL MS14540,"Tire, Pneumatic, Aircraft, Rebuilt 24 X 7.7-10 (Navy)","Tire, Pneumatic, Aircraft, Rebuilt 24 X 7.7-10 (Navy)",,,
US military standards MIL,MIL MS90313E,"Generator System, 20 Kva, 400 Hertz, Alternating Current, Integrally Excited, Brushless Type, Aircraft, Blast Cooled (Superseding Ms90313D)","Generator System, 20 Kva, 400 Hertz, Alternating Current, Integrally Excited, Brushless Type, Aircraft, Blast Cooled (Superseding Ms90313D)",,,
US military standards MIL,MIL-T-38010C-1982,"Tank-Pumping Unit,Aircraft Lavatory Servicng/Truck","Tank-Pumping Unit,Aircraft Lavatory Servicng/Truck",abolish,,
US military standards MIL,MIL-D-14797 Notice 1 - Cancellation,"Dispenser And Bomb, Aircraft: Cbu-49A/B Loading, Assembling And Packing (No S/S Document)","Dispenser And Bomb, Aircraft: Cbu-49A/B Loading, Assembling And Packing (No S/S Document)",,,
US military standards MIL,MIL-T-38045B-1988,"Truck, Aircraft Cargo Loading - Unloading A/S32H-5","Truck, Aircraft Cargo Loading - Unloading A/S32H-5",effective,,
US military standards MIL,MIL-D-14781 Notice 1 - Cancellation,"Dispenser And Bomb, Aircraft: Cbu-49/B Mod Loading, Assembling And Packing (No S/S Document)","Dispenser And Bomb, Aircraft: Cbu-49/B Mod Loading, Assembling And Packing (No S/S Document)",,,
US military standards MIL,MIL-T-26025E-1988,"Tractor, Aircraft Towing, Diesel Engine Driven (Ded), 4 X 4, 4 Wheel Steer, 10,300 Pounds Drawbar Pull, Pneumatic Rubber Tired","Tractor, Aircraft Towing, Diesel Engine Driven (Ded), 4 X 4, 4 Wheel Steer, 10,300 Pounds Drawbar Pull, Pneumatic Rubber Tired",abolish,,
US military standards MIL,MIL MS14483,"Tire Pneumatic, Aircraft, Radial Ply Construction, 26 X 7.75R13 (Navy) (Av-8B Mlg)","Tire Pneumatic, Aircraft, Radial Ply Construction, 26 X 7.75R13 (Navy) (Av-8B Mlg)",,,
US military standards MIL,MIL-PRF-49450/9-2000,"Battery, Rechargeable, Nickel-Cadmium, Vented, Aircraft, Bb-432B/A","Battery, Rechargeable, Nickel-Cadmium, Vented, Aircraft, Bb-432B/A",effective,,
US military standards MIL,MIL-PRF-49450/13-2000,"Battery, Rechargeable, Nickel-Cadmium, Vented, Aircraft, Bb-649A/A","Battery, Rechargeable, Nickel-Cadmium, Vented, Aircraft, Bb-649A/A",effective,,
US military standards MIL,MIL-P-26517A-1961,"Power Supply, Transformer-Rectifier, Aircraft,","Power Supply, Transformer-Rectifier, Aircraft,",abolish,,
US military standards MIL,MIL MS14224,"Tire, Pneumatic, Aircraft 13.5 X 6.00-4 (Navy) (Av-8B Wlg)","Tire, Pneumatic, Aircraft 13.5 X 6.00-4 (Navy) (Av-8B Wlg)",,,
US military standards MIL,MIL MS14165,Aircraft Accessory Mounting (No S/S Document),Aircraft Accessory Mounting (No S/S Document),,,
US military standards MIL,MIL MS27611H,"Valve, Hydraulic Bleeder, Aircraft Wheel Brake","Valve, Hydraulic Bleeder, Aircraft Wheel Brake",,,
US military standards MIL,MIL-R-14801-1968,"Remover, Aircraft Canopy, P/N 2218-18 Overhaul Of","Remover, Aircraft Canopy, P/N 2218-18 Overhaul Of",effective,,
US military standards MIL,MIL-C-8838A Notice 1 - Cancellation,"Cylinder, Pneymatic Actuating, Aircraft Utility System, General Specification For (No S/S Document) (Superseding Mil-C-8838)","Cylinder, Pneymatic Actuating, Aircraft Utility System, General Specification For (No S/S Document) (Superseding Mil-C-8838)",,,
US military standards MIL,MIL-M-63011B-1991,"Manuals, Technical: For Maintenance Test Flight Of Army Aircraft","Manuals, Technical: For Maintenance Test Flight Of Army Aircraft",abolish,,
US military standards MIL,MIL-A-26295B-1960,"Adapter, Forklift, Aircraft-Missile Components","Adapter, Forklift, Aircraft-Missile Components",effective,,
US military standards MIL,MIL-STD-250D-1974,Aircrew Station Controls And Displays For Rotary Wing Aircraft,Aircrew Station Controls And Displays For Rotary Wing Aircraft,abolish,,
US military standards MIL,MIL-P-6889A-1950,"Primer, Zinc-Chromate, For Aircraft Use","Primer, Zinc-Chromate, For Aircraft Use",abolish,,
US military standards MIL,MIL MS14225,"Tire, Pneumatic, Aircraft, 26 X 7.75-13 (Navy) (Av-8B Mlg)","Tire, Pneumatic, Aircraft, 26 X 7.75-13 (Navy) (Av-8B Mlg)",,,
US military standards MIL,MIL MS14187,"Tire, Pneumatic, Aircraft, Rebuilt, 22X6.6-10, New Design","Tire, Pneumatic, Aircraft, Rebuilt, 22X6.6-10, New Design",,,
US military standards MIL,MIL MS14185,"Tire, Pneumatic, Aircraft, Rebuilt, 22X6.75-10","Tire, Pneumatic, Aircraft, Rebuilt, 22X6.75-10",,,
US military standards MIL,MIL-R-14807,"Remover, Aircraft Canopy, M8A1 Assembly (No S/S Document)","Remover, Aircraft Canopy, M8A1 Assembly (No S/S Document)",,,
US military standards MIL,MIL MS14168,"Tire, Pneumatic, Aircraft, 22 X 6.6-10 (S/S By Ms14168A)","Tire, Pneumatic, Aircraft, 22 X 6.6-10 (S/S By Ms14168A)",,,
US military standards MIL,MIL MS14160,"Tire, Aircraft, 26 X 8.75 (Navy) (No S/S Document)","Tire, Aircraft, 26 X 8.75 (Navy) (No S/S Document)",,,
US military standards MIL,MIL-A-19531B-1958,Aircraft Maintenance And Engineering Inspection Requirements,Aircraft Maintenance And Engineering Inspection Requirements,abolish,,
US military standards MIL,MIL MS90390D,"Cover, Battery, Storage, Medium Duty, General Purpose, Aircraft (No S/S Document) (Superseding Ms90390C)","Cover, Battery, Storage, Medium Duty, General Purpose, Aircraft (No S/S Document) (Superseding Ms90390C)",,,
US military standards MIL,MIL MS90347C,"Cable Assembly, External Electric Power, Aircraft 28 Volt Dc Operating Power(S/S By Ms90347D)(Superseding Ms90347B)","Cable Assembly, External Electric Power, Aircraft 28 Volt Dc Operating Power(S/S By Ms90347D)(Superseding Ms90347B)",,,
